# non-barotropic ceiling scan; floor=0.0203, barotropic ceiling=0.018, B_c=4.4140e+13
k0,alpha,rho_c,status,M_msun,M0_msun,mu_mean,mu_lo,mu_hi,over_floor,ledoux,mu_p01,mu_p99,f_bad,E_pol_over_W,E_mag_over_W,VE,tor_w,E_tor_over_W,bt_bp,f_core,strict,beats_ceiling,B_over_Bc
1.842015749320193e-12,0.8,1000000000.0,gate,1.6938471504276276,1.3463785171468987,1.9267514175817455,1.8307408225873771,2.903409898984753,27.424835772619502,1.0242092335976543,1.7192107565583503,2.3611042820619415,0.8551747783691543,0.040773882373437674,0.05077285638107107,0.00037231820345466984,0.01,0.009998974007633391,0.36077526331202947,0.24992980677442367,False,True,1.0220479614692815
1.842015749320193e-12,0.8,1000000000.0,gate,1.6506533587763996,1.3463785171468987,2.043876954089128,1.8488096238665193,3.0369709911106453,28.636810301085664,1.4532809140824612,1.7404392675277953,5.2440662906294895,0.8717069169131312,0.042515225124507,0.0625135056303223,0.0003647530526719918,0.02,0.019998280505815307,0.5037870561821002,0.24726838110754432,False,True,1.0220479614692815
1.842015749320193e-12,0.8,3000000000.0,gate,1.5387355724338512,1.386779267460252,1.9601571467732741,1.8834116507650533,2.582148014415064,17.56007704856349,1.0,1.84917032834315,1.9733369273543395,0.09528250968604596,0.025206440470082334,0.025206440470082334,0.0005489721173872349,0.0,0.0,0.0,0.11715807956499816,False,True,1.495333986525622
1.842015749320193e-12,0.8,3000000000.0,gate,1.5173528238581038,1.386779267460252,1.9898275647750108,1.9302696912613342,2.633655580554914,17.41334365354713,1.025587776917008,1.8618580850966793,2.2168259638956376,0.07189577928751381,0.02576838134483758,0.030767958955680488,0.0005482993248116521,0.005,0.004999577610842907,0.30679321348174304,0.11657643497349217,False,True,1.495333986525622
1.842015749320193e-12,0.8,3000000000.0,gate,1.496579530253653,1.386779267460252,2.0269812735364607,1.9530569301061376,2.689149320954704,17.889020180996823,1.1297903711619959,1.8743173373673483,2.8061860533384593,0.10453080831408663,0.026331212487171463,0.03633047240986316,0.000545323772220045,0.01,0.009999259922691699,0.43274369164502646,0.11601076691090435,False,True,1.495333986525622
1.842015749320193e-12,0.8,3000000000.0,gate,1.423033506043864,1.386779267460252,2.1590049107521847,1.9839581754271467,2.660028211178732,15.425598377290603,2.0085276430959684,1.9200896053433918,5.175935958083671,0.09911205433356937,0.028386820630521017,0.048385914670788274,0.018308504060984575,0.02,0.019999094040267257,0.5944235330982438,0.11406723987947437,False,True,1.495333986525622
1.842015749320193e-12,0.9,1000000000.0,gate,1.7911143728882337,1.3463785171468987,1.8459261986077042,1.749312901664848,2.7447856732357554,26.565562373000855,1.0004759143778021,1.6847524577849815,1.961950646508753,0.9881341436300883,0.03656225767419311,0.03656225767419311,0.00039204585035958455,0.0,0.0,0.0,0.22266045458888828,False,True,1.0220479614692815
1.842015749320193e-12,0.9,1000000000.0,gate,1.7671396745351944,1.3463785171468987,1.870974876001976,1.790640449101868,2.808941505375385,26.81094987054219,1.0051403464509892,1.6956089683914477,2.0170019896578197,0.9124611315777793,0.03737472177052672,0.04237418767456989,0.00039000725257457784,0.005,0.004999465904043167,0.26645439419853006,0.22141758733772107,False,True,1.0220479614692815
1.842015749320193e-12,0.9,1000000000.0,gate,1.7437821920887808,1.3463785171468987,1.9001227636259588,1.8028237847811068,2.873696118407248,27.762591299656464,1.0239921551009312,1.7066704126448076,2.361525230394206,0.8830348025867722,0.03818964607144951,0.04818867248908615,0.0003877085490540997,0.01,0.009999026417636642,0.37278300651419494,0.22021168972052285,False,True,1.0220479614692815
1.842015749320193e-12,0.9,1000000000.0,gate,1.6929225755418356,1.3463785171468987,2.0567220763158125,1.8217617658002399,3.112131036761702,30.905968992746356,1.7082005018391881,1.7301385214076423,5.415194149912568,0.8983455430843683,0.04003508668977926,0.06003360748199399,0.0025965556307418693,0.02,0.01999852079221473,0.5191602931181042,0.21702980078282522,False,True,1.0220479614692815
1.842015749320193e-12,0.9,3000000000.0,gate,1.600252002842702,1.386779267460252,1.9223801031922079,1.852352934161581,2.524023101049129,17.211580729713727,1.0,1.8231983791616482,1.9303863949904307,0.5713030373863116,0.0231722214500716,0.0231722214500716,0.0005626777531937965,0.0,0.0,0.0,0.10360113520569086,False,True,1.495333986525622
1.842015749320193e-12,0.9,3000000000.0,gate,1.5778662058414765,1.386779267460252,1.9521774659530653,1.9007296293886704,2.5770387139890842,17.065927168131413,1.0346650156107042,1.835875576585083,2.1866341144486574,0.2715886330749871,0.023689747971739582,0.028689351979945796,0.0005613607237715902,0.005,0.004999604008206215,0.31997072417264655,0.10309071180780464,False,True,1.495333986525622
1.842015749320193e-12,0.9,3000000000.0,gate,1.5560878346243534,1.386779267460252,1.9900761992973317,1.9135845930211834,2.6258371954396282,17.63064907107234,1.1351573679124,1.848659784281076,2.8236631563440353,0.2401127839988324,0.024208711234446626,0.03420803102647049,0.0005603317729550837,0.01,0.009999319792023868,0.4513169448730168,0.10259411141842734,False,True,1.495333986525622
1.842015749320193e-12,0.9,3000000000.0,gate,1.4762866880774432,1.386779267460252,2.129479869712334,1.9442580320057465,2.602861573042596,15.235421874821512,2.1129511701542523,1.8957130892291656,5.116921594130676,0.09860875949584168,0.02617213397723564,0.04617140712102491,0.01981464716094603,0.02,0.01999927314378927,0.6190657094592679,0.10083356473042591,False,True,1.495333986525622
1.842015749320193e-12,1.0,1000000000.0,gate,1.8413366377398375,1.3463785171468987,1.820664620602882,1.727815711755638,2.715107240495339,26.712800439175822,1.0004571097251351,1.67203874939173,1.922082295550866,0.9909421956930443,0.03438239150881054,0.03438239150881054,0.00040481768146966675,0.0,0.0,0.0,0.19888206300430153,False,True,1.0220479614692815
1.842015749320193e-12,1.0,1000000000.0,gate,1.8164977955821822,1.3463785171468987,1.8458153125990897,1.7657080047069071,2.7778309630929447,27.011518146912934,1.0031914182008264,1.6833678946103883,1.9963522142828958,0.9337207938325319,0.03514825246362453,0.04014774115774132,0.0004031303691230459,0.005,0.0049994886941167865,0.2747647351497921,0.19778392835021083,False,True,1.0220479614692815
1.842015749320193e-12,1.0,1000000000.0,gate,1.7923560118963422,1.3463785171468987,1.8749313104022047,1.7767958519549707,2.842984164647867,28.012541828534495,1.0274757567113464,1.6943742633112941,2.371882606465634,0.9049772209184267,0.03591566398670668,0.04591473818062132,0.0004001614550005261,0.01,0.009999074193914636,0.3875795589542814,0.196716360474795,False,True,1.0220479614692815
1.842015749320193e-12,1.0,1000000000.0,gate,1.7314390771480253,1.3463785171468987,2.028356952918467,1.7975658354648896,2.8489055182836864,25.533046382217922,2.0892249487022925,1.7207785543419842,5.2475508929860055,0.9170844490259739,0.03791901313944496,0.05791731051549768,0.00650420190130609,0.02,0.01999829737605272,0.5334465572571219,0.19361583044609074,False,True,1.0220479614692815
1.842015749320193e-12,1.0,3000000000.0,gate,1.659479227098456,1.386779267460252,1.8882545339888062,1.824254062877173,2.4727248720174706,16.917409310818467,1.0,1.7990964251716617,1.894865081620266,0.9921861757724711,0.021442642566712966,0.021442642566712966,0.0005743075142691977,0.0,0.0,0.0,0.09284017005311015,False,True,1.495333986525622
1.842015749320193e-12,1.0,3000000000.0,gate,1.6361425602659443,1.386779267460252,1.9177175991089472,1.8676284979991942,2.523215653269225,16.840296909279015,1.0366689414935926,1.812033535533863,2.1643712690059806,0.8510366242303494,0.02192236302996981,0.026921995597262986,0.0005731831412082875,0.005,0.0049996325672931755,0.3353571785969331,0.09238523514436456,False,True,1.495333986525622
1.842015749320193e-12,1.0,3000000000.0,gate,1.6133821955909153,1.386779267460252,1.9568379598622887,1.8779763397715181,2.569935961982809,17.419265977192488,1.139894163786494,1.824519574140121,2.8395005152052333,0.8582452952550056,0.02240393292794765,0.032403309300103406,0.0005729801995462519,0.01,0.009999376372155757,0.46914443754222324,0.0919432877980691,False,True,1.495333986525622
1.842015749320193e-12,1.0,3000000000.0,gate,1.5277220262979254,1.386779267460252,2.1032243513454394,1.9083082938945157,2.584702578136836,15.842302062831475,2.6067386205449927,1.872052926269362,4.945236866621118,0.25462588906279665,0.024277527351300673,0.04427702393797405,0.020987750412826616,0.02,0.019999496586673386,0.6427713578867714,0.09033408675007697,False,True,1.495333986525622
2.5e-12,0.7,1000000000.0,gate,2.0390229410991396,1.3463785171468987,1.8040616655331843,1.6666674826704624,2.9183763976322497,34.17873061707295,1.0,1.537776539343479,2.0242147549070566,0.9880119462155292,0.05471588451773691,0.05471588451773691,0.00027584303280226883,0.0,0.0,0.0,0.5725440089426981,False,True,1.3871324958085653
2.5e-12,0.7,1000000000.0,gate,2.0133749627216955,1.3463785171468987,1.8267601827222275,1.7051883967241868,2.984976867439297,34.511244347549514,1.00087876087773,1.5469440697473178,2.0592867505079915,0.9832675122566075,0.055909664157486806,0.06090897528458985,0.00027320639788922386,0.005,0.004999311127103049,0.2144855913663812,0.5688279972193266,False,True,1.3871324958085653
2.5e-12,0.7,1000000000.0,gate,1.988391717121913,1.3463785171468987,1.8403785017088488,1.7175319803752849,2.983852070102818,33.895364420229825,1.0026392259938384,1.5556138168381441,2.094588660952621,0.8955323121317951,0.05710658221198453,0.0671052865902957,0.00027026146466030014,0.01,0.009998704378311176,0.30013404499884766,0.5651372864427013,False,True,1.3871324958085653
2.5e-12,0.7,1000000000.0,gate,1.9402951419191272,1.3463785171468987,1.902946987394186,1.7340211177301943,3.1229977094548174,35.95606848558521,1.0587705552358972,1.5733172114300051,2.987938395836517,0.8996991674120576,0.05950969967116622,0.0795073870909055,0.0002625023794623012,0.02,0.019997687419739285,0.41579809020677483,0.5583019731822435,False,True,1.3871324958085653
2.5e-12,0.7,3000000000.0,gate,1.6926334198432986,1.386779267460252,1.9297817296422448,1.8114932887193582,2.97195914519513,29.622938625458183,1.0,1.7352094290086524,1.9904740789303113,0.9313262472075081,0.04000099213558642,0.04000099213558642,0.00045050121962124693,0.0,0.0,0.0,0.2573466867603798,False,True,2.0294804578591186
2.5e-12,0.7,3000000000.0,gate,1.670292088923255,1.386779267460252,1.9567474500361888,1.8566656574132498,3.0471267882680717,29.969838703376922,1.0025820669032992,1.7465355835386038,2.0837955053007797,0.5770558254306632,0.04087869072768492,0.04587812657653031,0.0004475032446591211,0.005,0.00499943584884538,0.241644723857177,0.2559687477663497,False,True,2.0294804578591186
2.5e-12,0.7,3000000000.0,gate,1.6485169217103766,1.386779267460252,1.9876098579520747,1.8837806315070498,3.120672852042724,30.655236999425338,1.0326876354307981,1.7577356537374544,2.4120301723451334,0.48253723628882306,0.0417590677364569,0.05175802914850058,0.0004450112150084429,0.01,0.009998961412043676,0.3381172707868811,0.2546325754304863,False,True,2.0294804578591186
2.5e-12,0.7,3000000000.0,gate,1.6065883424901026,1.386779267460252,2.086804298248532,1.9032408003832901,3.062953659437824,27.376171458265038,1.4010060020078492,1.7804407230785186,5.086689527877328,0.3984005582561651,0.043526806272862664,0.06352500820227366,0.0004366465690798398,0.02,0.019998201929411,0.46836278449386626,0.25227336848404264,False,True,2.0294804578591186
2.5e-12,0.8,1000000000.0,gate,2.0835194542216784,1.3463785171468987,1.7833352509342546,1.6477851194326156,2.921380020885911,35.180522037768206,1.0,1.5332709216358336,1.9904769945718845,0.9901581284754456,0.05199841992303549,0.05199841992303549,0.0002946144235653955,0.0,0.0,0.0,0.49440506999405753,False,True,1.3871324958085653
2.5e-12,0.8,1000000000.0,gate,2.0570607943118033,1.3463785171468987,1.7952719644157025,1.6840707023057042,2.919603391432379,33.90220561213568,1.0001317973513324,1.542502717557358,2.0183455289406376,0.9868869204392773,0.05313594504498764,0.058135283280351675,0.00029208064571885264,0.005,0.004999338235364038,0.22001309846914785,0.4911917569734223,False,True,1.3871324958085653
2.5e-12,0.8,1000000000.0,gate,2.031281648031427,1.3463785171468987,1.820230703956029,1.6959690284574496,2.9879885926254075,34.9660533749012,1.0019971409371673,1.551289394055527,2.087347474917107,0.9115232098058355,0.05427672831359823,0.06427548614956241,0.0002889976752623706,0.01,0.009998757835964179,0.30785958245262457,0.48817328587257636,False,True,1.3871324958085653
2.5e-12,0.8,1000000000.0,gate,1.9817776408366945,1.3463785171468987,1.871869123277244,1.7122471209052392,3.0088155951487514,34.121171931888156,1.076880870016543,1.5694231356427772,3.1086393862605988,0.9118852683530104,0.05656459450031893,0.07656240623902363,0.0002809489606116075,0.02,0.019997811738704702,0.42977387225762753,0.48209296151668724,False,True,1.3871324958085653
2.5e-12,0.8,3000000000.0,gate,1.7489547877182363,1.386779267460252,1.8972137379225222,1.783589949896448,2.9427974057168584,30.09877823264406,1.0,1.7188544466409699,1.9467689612190309,0.9873856549444309,0.0371696745954522,0.0371696745954522,0.0004696066198627123,0.0,0.0,0.0,0.2232122203767451,False,True,2.0294804578591186
2.5e-12,0.8,3000000000.0,gate,1.7256347623208295,1.386779267460252,1.9109366631221043,1.8300295776018076,2.8277795919949993,25.72050029860271,1.0060539547664245,1.730463034904812,2.0566623188726774,0.8635628463237728,0.037987828281516124,0.042987292059838526,0.0004676416014078461,0.005,0.004999463778322399,0.2506713996173721,0.22220443399344603,False,True,2.0294804578591186
2.5e-12,0.8,3000000000.0,gate,1.702919857206606,1.386779267460252,1.9419593647583842,1.8500795872764586,2.891818714904877,26.42547487687808,1.0390588939272405,1.7411619945307513,2.4119909407458655,0.8451953980188176,0.03880809197006968,0.04880710885562233,0.00046489756128103595,0.01,0.009999016885552652,0.35073799205776,0.22106160286599985,False,True,2.0294804578591186
2.5e-12,0.8,3000000000.0,gate,1.6572602179789364,1.386779267460252,2.133557000487739,1.869723567555984,3.2878578760090083,32.74289503994992,1.7632197516850971,1.7642879555280229,5.822382780530476,0.844794540596726,0.0405251448443233,0.06052384480546267,0.0005765868882255446,0.02,0.019998699961139375,0.4892842714534483,0.2188018276920209,False,True,2.0294804578591186
2.5e-12,0.9,1000000000.0,gate,2.1270554836237046,1.3463785171468987,1.7533927512968817,1.6300258613134142,2.8497916974384325,34.26898335058681,1.0,1.5280473678435893,1.953085467641503,0.9917044847510089,0.049544113703958406,0.049544113703958406,0.0003111429610252016,0.0,0.0,0.0,0.4344260658254327,False,True,1.3871324958085653
2.5e-12,0.9,1000000000.0,gate,2.0998023769162844,1.3463785171468987,1.7763484399151384,1.6645844709499527,2.9182983633267483,34.76756229545952,1.0,1.537284720893231,1.9867686692484172,0.9892896158973002,0.05063091729841655,0.05563027884587226,0.00030870804361760864,0.005,0.004999361547455707,0.2253906295124532,0.431759003196111,False,True,1.3871324958085653
2.5e-12,0.9,1000000000.0,gate,2.0733221708029084,1.3463785171468987,1.8013523595569758,1.6759624322740816,2.9889969923944744,35.90719221671747,1.003010120486051,1.5463568211664707,2.083968227862025,0.9222430760920415,0.05171939859939789,0.06171820678062431,0.0003053044205852293,0.01,0.009998808181226431,0.31781068618579733,0.42916811570727775,False,True,1.3871324958085653
2.5e-12,0.9,1000000000.0,gate,2.0222714369407226,1.3463785171468987,1.8563545314375125,1.6920722125892673,3.0088443562054468,34.9424755561133,1.0878143458136733,1.5643898805989283,3.2108566500677322,0.925182168403317,0.05390648724359323,0.07390439987576289,0.0002980270380591722,0.02,0.019997912632169653,0.4402434749196368,0.42391101271604253,False,True,1.3871324958085653
2.5e-12,0.9,3000000000.0,gate,1.8034728274108776,1.386779267460252,1.8545395283450905,1.7581293969433953,2.7283822676290526,25.772277799977875,1.0,1.7023120336081166,1.9075536517019045,0.9915479680158499,0.0347164560597456,0.0347164560597456,0.00048664386093507246,0.0,0.0,0.0,0.19710329868663748,False,True,2.0294804578591186
2.5e-12,0.9,3000000000.0,gate,1.7792238913841814,1.386779267460252,1.8812001224639987,1.8058631271216814,2.790502231068697,25.783747713913993,1.0094609628271618,1.7135255610467168,2.0329389540374176,0.9038622865972987,0.03548246513031127,0.04048195332678234,0.000484416617129047,0.005,0.004999488196471074,0.25937086311290236,0.19607906895715907,False,True,2.0294804578591186
2.5e-12,0.9,3000000000.0,gate,1.7556362310928817,1.386779267460252,1.912186875935243,1.8192856058529183,2.856365332458657,26.71688207062903,1.0429917915220732,1.7246959200296497,2.4102911377844287,0.8836972557133013,0.03625038364529765,0.046249454402255356,0.00048060913018372606,0.01,0.009999070756957709,0.3658020861220086,0.19508389938909357,False,True,2.0294804578591186
2.5e-12,0.9,3000000000.0,gate,1.6979185355681963,1.386779267460252,2.1193820544004676,1.8408326220489362,3.1081688734299253,29.456867902255837,1.6764826442259575,1.7525322735760847,5.385379405728736,0.8888628492272008,0.038189229433258684,0.058187787724364934,0.005565620606653075,0.02,0.019998558291106257,0.5040243950469969,0.19265114758844773,False,True,2.0294804578591186
2.5e-12,1.0,1000000000.0,gate,2.169681468301936,1.3463785171468987,1.7356113537750602,1.613513186725914,2.845289760402095,34.96096566641248,1.0,1.5221384718362956,1.9205012791861487,0.992823301837008,0.04731599641067853,0.04731599641067853,0.0003259242902345054,0.0,0.0,0.0,0.3871623840335648,False,True,1.3871324958085653
2.5e-12,1.0,1000000000.0,gate,2.141700055932008,1.3463785171468987,1.7586157105230729,1.64624075204545,2.9159537751919524,35.5662918223694,1.0,1.5317056357720744,1.9520755660613731,0.9912135155286005,0.048355662223271645,0.0533550452545966,0.0003231040049989263,0.005,0.004999383031324953,0.23241044858131185,0.3848220195088284,False,True,1.3871324958085653
2.5e-12,1.0,1000000000.0,gate,2.1144335880098524,1.3463785171468987,1.7718297247045103,1.657495415601053,2.8684495646565358,33.66740771691472,1.0034048415601118,1.5408716332453427,2.0800255440752347,0.9325842990569189,0.04939847346550508,0.05939732528724284,0.0003202816529705538,0.01,0.00999885182173776,0.32519167025828655,0.38227264810599576,False,True,1.3871324958085653
2.5e-12,1.0,1000000000.0,gate,2.0619436074659583,1.3463785171468987,1.842506480387292,1.6731610396516934,3.0073672942490846,35.671215672177816,1.1008097717775027,1.558969788287145,3.330740092924097,0.9337223215925065,0.05149246630120118,0.07149044733578509,0.0003124279216414255,0.02,0.01999798103458391,0.4504455906425138,0.3779508121764186,False,True,1.3871324958085653
2.5e-12,1.0,3000000000.0,gate,1.8563615347963072,1.386779267460252,1.8270388499167278,1.7349118565285544,2.6919312851869694,25.80339997793428,1.0,1.6862256757055432,1.8696084096450458,0.9939828554046604,0.032569515109967855,0.032569515109967855,0.0005009026475953677,0.0,0.0,0.0,0.17629070030385713,False,True,2.0294804578591186
2.5e-12,1.0,3000000000.0,gate,1.8311962777797943,1.386779267460252,1.853899621035848,1.7798485324762652,2.75567191159297,25.929190907870474,1.009502205494249,1.697349499298198,2.0116400805865005,0.9291766897384003,0.033290212034237904,0.03828972142090953,0.0004985690540442486,0.005,0.004999509386671625,0.26777542624168943,0.17538509731277427,False,True,2.0294804578591186
2.5e-12,1.0,3000000000.0,gate,1.8067531004480692,1.386779267460252,1.8853592997228459,1.791190413657165,2.8211453475984105,26.910889749620555,1.0433859775566372,1.708507778303775,2.4146407139834074,0.9049110273431592,0.03401180716121586,0.04401092685792684,0.0004965301369365816,0.01,0.009999119696710978,0.3776493053834011,0.17450526175942305,False,True,2.0294804578591186
2.5e-12,1.0,3000000000.0,gate,1.7375637082807969,1.386779267460252,2.025606499077504,1.8148607195895101,2.7894763670104976,23.70185080247781,1.7888007895263642,1.7409283262945412,5.179548932214556,0.9120366120066391,0.03611990477424751,0.05611909182498878,0.009814867502670587,0.02,0.019999187050741274,0.5225346789929053,0.17205509964041119,False,True,2.0294804578591186
