# 1D hydrostatic white dwarf, ztwd structure, isothermal T
# rho_c=9.8839384950e+08 R=2.4562141156e+08 M_msun=1.3461439553 t_dyn=0.2879669941 T_iso=1.0000000000e+07
# r density temperature
5.7008755818e+08 1.0000000000e+04 1.0000000000e+07
5.7050216732e+08 1.0000000000e+04 1.0000000000e+07
5.7091677645e+08 1.0000000000e+04 1.0000000000e+07
5.7133138558e+08 1.0000000000e+04 1.0000000000e+07
5.7174599472e+08 1.0000000000e+04 1.0000000000e+07
5.7216060385e+08 1.0000000000e+04 1.0000000000e+07
5.7257521298e+08 1.0000000000e+04 1.0000000000e+07
5.7298982212e+08 1.0000000000e+04 1.0000000000e+07
5.7340443125e+08 1.0000000000e+04 1.0000000000e+07
5.7381904038e+08 1.0000000000e+04 1.0000000000e+07
5.7423364951e+08 1.0000000000e+04 1.0000000000e+07
5.7464825865e+08 1.0000000000e+04 1.0000000000e+07
5.7506286778e+08 1.0000000000e+04 1.0000000000e+07
5.7547747691e+08 1.0000000000e+04 1.0000000000e+07
5.7589208605e+08 1.0000000000e+04 1.0000000000e+07
5.7630669518e+08 1.0000000000e+04 1.0000000000e+07
5.7672130431e+08 1.0000000000e+04 1.0000000000e+07
5.7713591345e+08 1.0000000000e+04 1.0000000000e+07
5.7755052258e+08 1.0000000000e+04 1.0000000000e+07
5.7796513171e+08 1.0000000000e+04 1.0000000000e+07
5.7837974085e+08 1.0000000000e+04 1.0000000000e+07
5.7879434998e+08 1.0000000000e+04 1.0000000000e+07
5.7920895911e+08 1.0000000000e+04 1.0000000000e+07
5.7962356825e+08 1.0000000000e+04 1.0000000000e+07
5.8003817738e+08 1.0000000000e+04 1.0000000000e+07
5.8045278651e+08 1.0000000000e+04 1.0000000000e+07
5.8086739565e+08 1.0000000000e+04 1.0000000000e+07
5.8128200478e+08 1.0000000000e+04 1.0000000000e+07
5.8169661391e+08 1.0000000000e+04 1.0000000000e+07
5.8211122305e+08 1.0000000000e+04 1.0000000000e+07
5.8252583218e+08 1.0000000000e+04 1.0000000000e+07
5.8294044131e+08 1.0000000000e+04 1.0000000000e+07
5.8335505045e+08 1.0000000000e+04 1.0000000000e+07
5.8376965958e+08 1.0000000000e+04 1.0000000000e+07
5.8418426871e+08 1.0000000000e+04 1.0000000000e+07
5.8459887785e+08 1.0000000000e+04 1.0000000000e+07
5.8501348698e+08 1.0000000000e+04 1.0000000000e+07
5.8542809611e+08 1.0000000000e+04 1.0000000000e+07
5.8584270524e+08 1.0000000000e+04 1.0000000000e+07
5.8625731438e+08 1.0000000000e+04 1.0000000000e+07
5.8667192351e+08 1.0000000000e+04 1.0000000000e+07
5.8708653264e+08 1.0000000000e+04 1.0000000000e+07
5.8750114178e+08 1.0000000000e+04 1.0000000000e+07
5.8791575091e+08 1.0000000000e+04 1.0000000000e+07
5.8833036004e+08 1.0000000000e+04 1.0000000000e+07
5.8874496918e+08 1.0000000000e+04 1.0000000000e+07
5.8915957831e+08 1.0000000000e+04 1.0000000000e+07
5.8957418744e+08 1.0000000000e+04 1.0000000000e+07
5.8998879658e+08 1.0000000000e+04 1.0000000000e+07
5.9040340571e+08 1.0000000000e+04 1.0000000000e+07
5.9081801484e+08 1.0000000000e+04 1.0000000000e+07
5.9123262398e+08 1.0000000000e+04 1.0000000000e+07
5.9164723311e+08 1.0000000000e+04 1.0000000000e+07
5.9206184224e+08 1.0000000000e+04 1.0000000000e+07
5.9247645138e+08 1.0000000000e+04 1.0000000000e+07
5.9289106051e+08 1.0000000000e+04 1.0000000000e+07
5.9330566964e+08 1.0000000000e+04 1.0000000000e+07
5.9372027878e+08 1.0000000000e+04 1.0000000000e+07
5.9413488791e+08 1.0000000000e+04 1.0000000000e+07
5.9454949704e+08 1.0000000000e+04 1.0000000000e+07
5.9496410618e+08 1.0000000000e+04 1.0000000000e+07
5.9537871531e+08 1.0000000000e+04 1.0000000000e+07
5.9579332444e+08 1.0000000000e+04 1.0000000000e+07
5.9620793358e+08 1.0000000000e+04 1.0000000000e+07
5.9662254271e+08 1.0000000000e+04 1.0000000000e+07
5.9703715184e+08 1.0000000000e+04 1.0000000000e+07
5.9745176098e+08 1.0000000000e+04 1.0000000000e+07
5.9786637011e+08 1.0000000000e+04 1.0000000000e+07
5.9828097924e+08 1.0000000000e+04 1.0000000000e+07
5.9869558837e+08 1.0000000000e+04 1.0000000000e+07
5.9911019751e+08 1.0000000000e+04 1.0000000000e+07
5.9952480664e+08 1.0000000000e+04 1.0000000000e+07
5.9993941577e+08 1.0000000000e+04 1.0000000000e+07
6.0035402491e+08 1.0000000000e+04 1.0000000000e+07
6.0076863404e+08 1.0000000000e+04 1.0000000000e+07
6.0118324317e+08 1.0000000000e+04 1.0000000000e+07
6.0159785231e+08 1.0000000000e+04 1.0000000000e+07
6.0201246144e+08 1.0000000000e+04 1.0000000000e+07
6.0242707057e+08 1.0000000000e+04 1.0000000000e+07
6.0284167971e+08 1.0000000000e+04 1.0000000000e+07
6.0325628884e+08 1.0000000000e+04 1.0000000000e+07
6.0367089797e+08 1.0000000000e+04 1.0000000000e+07
6.0408550711e+08 1.0000000000e+04 1.0000000000e+07
6.0450011624e+08 1.0000000000e+04 1.0000000000e+07
6.0491472537e+08 1.0000000000e+04 1.0000000000e+07
6.0532933451e+08 1.0000000000e+04 1.0000000000e+07
6.0574394364e+08 1.0000000000e+04 1.0000000000e+07
6.0615855277e+08 1.0000000000e+04 1.0000000000e+07
6.0657316191e+08 1.0000000000e+04 1.0000000000e+07
6.0698777104e+08 1.0000000000e+04 1.0000000000e+07
6.0740238017e+08 1.0000000000e+04 1.0000000000e+07
6.0781698931e+08 1.0000000000e+04 1.0000000000e+07
6.0823159844e+08 1.0000000000e+04 1.0000000000e+07
6.0864620757e+08 1.0000000000e+04 1.0000000000e+07
6.0906081671e+08 1.0000000000e+04 1.0000000000e+07
6.0947542584e+08 1.0000000000e+04 1.0000000000e+07
6.0989003497e+08 1.0000000000e+04 1.0000000000e+07
6.1030464411e+08 1.0000000000e+04 1.0000000000e+07
6.1071925324e+08 1.0000000000e+04 1.0000000000e+07
6.1113386237e+08 1.0000000000e+04 1.0000000000e+07
6.1154847150e+08 1.0000000000e+04 1.0000000000e+07
6.1196308064e+08 1.0000000000e+04 1.0000000000e+07
6.1237768977e+08 1.0000000000e+04 1.0000000000e+07
6.1279229890e+08 1.0000000000e+04 1.0000000000e+07
6.1320690804e+08 1.0000000000e+04 1.0000000000e+07
6.1362151717e+08 1.0000000000e+04 1.0000000000e+07
6.1403612630e+08 1.0000000000e+04 1.0000000000e+07
6.1445073544e+08 1.0000000000e+04 1.0000000000e+07
6.1486534457e+08 1.0000000000e+04 1.0000000000e+07
6.1527995370e+08 1.0000000000e+04 1.0000000000e+07
6.1569456284e+08 1.0000000000e+04 1.0000000000e+07
6.1610917197e+08 1.0000000000e+04 1.0000000000e+07
6.1652378110e+08 1.0000000000e+04 1.0000000000e+07
6.1693839024e+08 1.0000000000e+04 1.0000000000e+07
6.1735299937e+08 1.0000000000e+04 1.0000000000e+07
6.1776760850e+08 1.0000000000e+04 1.0000000000e+07
6.1818221764e+08 1.0000000000e+04 1.0000000000e+07
6.1859682677e+08 1.0000000000e+04 1.0000000000e+07
6.1901143590e+08 1.0000000000e+04 1.0000000000e+07
6.1942604504e+08 1.0000000000e+04 1.0000000000e+07
6.1984065417e+08 1.0000000000e+04 1.0000000000e+07
6.2025526330e+08 1.0000000000e+04 1.0000000000e+07
6.2066987244e+08 1.0000000000e+04 1.0000000000e+07
6.2108448157e+08 1.0000000000e+04 1.0000000000e+07
6.2149909070e+08 1.0000000000e+04 1.0000000000e+07
6.2191369984e+08 1.0000000000e+04 1.0000000000e+07
6.2232830897e+08 1.0000000000e+04 1.0000000000e+07
6.2274291810e+08 1.0000000000e+04 1.0000000000e+07
6.2315752724e+08 1.0000000000e+04 1.0000000000e+07
6.2357213637e+08 1.0000000000e+04 1.0000000000e+07
6.2398674550e+08 1.0000000000e+04 1.0000000000e+07
6.2440135463e+08 1.0000000000e+04 1.0000000000e+07
6.2481596377e+08 1.0000000000e+04 1.0000000000e+07
6.2523057290e+08 1.0000000000e+04 1.0000000000e+07
6.2564518203e+08 1.0000000000e+04 1.0000000000e+07
6.2605979117e+08 1.0000000000e+04 1.0000000000e+07
6.2647440030e+08 1.0000000000e+04 1.0000000000e+07
6.2688900943e+08 1.0000000000e+04 1.0000000000e+07
6.2730361857e+08 1.0000000000e+04 1.0000000000e+07
6.2771822770e+08 1.0000000000e+04 1.0000000000e+07
6.2813283683e+08 1.0000000000e+04 1.0000000000e+07
6.2854744597e+08 1.0000000000e+04 1.0000000000e+07
6.2896205510e+08 1.0000000000e+04 1.0000000000e+07
6.2937666423e+08 1.0000000000e+04 1.0000000000e+07
6.2979127337e+08 1.0000000000e+04 1.0000000000e+07
6.3020588250e+08 1.0000000000e+04 1.0000000000e+07
6.3062049163e+08 1.0000000000e+04 1.0000000000e+07
6.3103510077e+08 1.0000000000e+04 1.0000000000e+07
6.3144970990e+08 1.0000000000e+04 1.0000000000e+07
6.3186431903e+08 1.0000000000e+04 1.0000000000e+07
6.3227892817e+08 1.0000000000e+04 1.0000000000e+07
6.3269353730e+08 1.0000000000e+04 1.0000000000e+07
6.3310814643e+08 1.0000000000e+04 1.0000000000e+07
6.3352275557e+08 1.0000000000e+04 1.0000000000e+07
6.3393736470e+08 1.0000000000e+04 1.0000000000e+07
6.3435197383e+08 1.0000000000e+04 1.0000000000e+07
6.3476658297e+08 1.0000000000e+04 1.0000000000e+07
6.3518119210e+08 1.0000000000e+04 1.0000000000e+07
6.3559580123e+08 1.0000000000e+04 1.0000000000e+07
6.3601041037e+08 1.0000000000e+04 1.0000000000e+07
6.3642501950e+08 1.0000000000e+04 1.0000000000e+07
6.3683962863e+08 1.0000000000e+04 1.0000000000e+07
6.3725423776e+08 1.0000000000e+04 1.0000000000e+07
6.3766884690e+08 1.0000000000e+04 1.0000000000e+07
6.3808345603e+08 1.0000000000e+04 1.0000000000e+07
6.3849806516e+08 1.0000000000e+04 1.0000000000e+07
6.3891267430e+08 1.0000000000e+04 1.0000000000e+07
6.3932728343e+08 1.0000000000e+04 1.0000000000e+07
6.3974189256e+08 1.0000000000e+04 1.0000000000e+07
6.4015650170e+08 1.0000000000e+04 1.0000000000e+07
6.4057111083e+08 1.0000000000e+04 1.0000000000e+07
6.4098571996e+08 1.0000000000e+04 1.0000000000e+07
6.4140032910e+08 1.0000000000e+04 1.0000000000e+07
6.4181493823e+08 1.0000000000e+04 1.0000000000e+07
6.4222954736e+08 1.0000000000e+04 1.0000000000e+07
6.4264415650e+08 1.0000000000e+04 1.0000000000e+07
6.4305876563e+08 1.0000000000e+04 1.0000000000e+07
6.4347337476e+08 1.0000000000e+04 1.0000000000e+07
6.4388798390e+08 1.0000000000e+04 1.0000000000e+07
6.4430259303e+08 1.0000000000e+04 1.0000000000e+07
6.4471720216e+08 1.0000000000e+04 1.0000000000e+07
6.4513181130e+08 1.0000000000e+04 1.0000000000e+07
6.4554642043e+08 1.0000000000e+04 1.0000000000e+07
6.4596102956e+08 1.0000000000e+04 1.0000000000e+07
6.4637563870e+08 1.0000000000e+04 1.0000000000e+07
6.4679024783e+08 1.0000000000e+04 1.0000000000e+07
6.4720485696e+08 1.0000000000e+04 1.0000000000e+07
6.4761946610e+08 1.0000000000e+04 1.0000000000e+07
6.4803407523e+08 1.0000000000e+04 1.0000000000e+07
6.4844868436e+08 1.0000000000e+04 1.0000000000e+07
6.4886329349e+08 1.0000000000e+04 1.0000000000e+07
6.4927790263e+08 1.0000000000e+04 1.0000000000e+07
6.4969251176e+08 1.0000000000e+04 1.0000000000e+07
6.5010712089e+08 1.0000000000e+04 1.0000000000e+07
6.5052173003e+08 1.0000000000e+04 1.0000000000e+07
6.5093633916e+08 1.0000000000e+04 1.0000000000e+07
6.5135094829e+08 1.0000000000e+04 1.0000000000e+07
6.5176555743e+08 1.0000000000e+04 1.0000000000e+07
6.5218016656e+08 1.0000000000e+04 1.0000000000e+07
6.5259477569e+08 1.0000000000e+04 1.0000000000e+07
6.5300938483e+08 1.0000000000e+04 1.0000000000e+07
6.5342399396e+08 1.0000000000e+04 1.0000000000e+07
6.5383860309e+08 1.0000000000e+04 1.0000000000e+07
6.5425321223e+08 1.0000000000e+04 1.0000000000e+07
6.5466782136e+08 1.0000000000e+04 1.0000000000e+07
6.5508243049e+08 1.0000000000e+04 1.0000000000e+07
6.5549703963e+08 1.0000000000e+04 1.0000000000e+07
6.5591164876e+08 1.0000000000e+04 1.0000000000e+07
6.5632625789e+08 1.0000000000e+04 1.0000000000e+07
6.5674086703e+08 1.0000000000e+04 1.0000000000e+07
6.5715547616e+08 1.0000000000e+04 1.0000000000e+07
6.5757008529e+08 1.0000000000e+04 1.0000000000e+07
6.5798469443e+08 1.0000000000e+04 1.0000000000e+07
6.5839930356e+08 1.0000000000e+04 1.0000000000e+07
6.5881391269e+08 1.0000000000e+04 1.0000000000e+07
6.5922852183e+08 1.0000000000e+04 1.0000000000e+07
6.5964313096e+08 1.0000000000e+04 1.0000000000e+07
6.6005774009e+08 1.0000000000e+04 1.0000000000e+07
6.6047234923e+08 1.0000000000e+04 1.0000000000e+07
6.6088695836e+08 1.0000000000e+04 1.0000000000e+07
6.6130156749e+08 1.0000000000e+04 1.0000000000e+07
6.6171617662e+08 1.0000000000e+04 1.0000000000e+07
6.6213078576e+08 1.0000000000e+04 1.0000000000e+07
6.6254539489e+08 1.0000000000e+04 1.0000000000e+07
6.6296000402e+08 1.0000000000e+04 1.0000000000e+07
6.6337461316e+08 1.0000000000e+04 1.0000000000e+07
6.6378922229e+08 1.0000000000e+04 1.0000000000e+07
6.6420383142e+08 1.0000000000e+04 1.0000000000e+07
6.6461844056e+08 1.0000000000e+04 1.0000000000e+07
6.6503304969e+08 1.0000000000e+04 1.0000000000e+07
6.6544765882e+08 1.0000000000e+04 1.0000000000e+07
6.6586226796e+08 1.0000000000e+04 1.0000000000e+07
6.6627687709e+08 1.0000000000e+04 1.0000000000e+07
6.6669148622e+08 1.0000000000e+04 1.0000000000e+07
6.6710609536e+08 1.0000000000e+04 1.0000000000e+07
6.6752070449e+08 1.0000000000e+04 1.0000000000e+07
6.6793531362e+08 1.0000000000e+04 1.0000000000e+07
6.6834992276e+08 1.0000000000e+04 1.0000000000e+07
6.6876453189e+08 1.0000000000e+04 1.0000000000e+07
6.6917914102e+08 1.0000000000e+04 1.0000000000e+07
6.6959375016e+08 1.0000000000e+04 1.0000000000e+07
6.7000835929e+08 1.0000000000e+04 1.0000000000e+07
6.7042296842e+08 1.0000000000e+04 1.0000000000e+07
6.7083757756e+08 1.0000000000e+04 1.0000000000e+07
6.7125218669e+08 1.0000000000e+04 1.0000000000e+07
6.7166679582e+08 1.0000000000e+04 1.0000000000e+07
6.7208140496e+08 1.0000000000e+04 1.0000000000e+07
6.7249601409e+08 1.0000000000e+04 1.0000000000e+07
6.7291062322e+08 1.0000000000e+04 1.0000000000e+07
6.7332523236e+08 1.0000000000e+04 1.0000000000e+07
6.7373984149e+08 1.0000000000e+04 1.0000000000e+07
6.7415445062e+08 1.0000000000e+04 1.0000000000e+07
6.7456905975e+08 1.0000000000e+04 1.0000000000e+07
6.7498366889e+08 1.0000000000e+04 1.0000000000e+07
6.7539827802e+08 1.0000000000e+04 1.0000000000e+07
6.7581288715e+08 1.0000000000e+04 1.0000000000e+07
6.7622749629e+08 1.0000000000e+04 1.0000000000e+07
6.7664210542e+08 1.0000000000e+04 1.0000000000e+07
6.7705671455e+08 1.0000000000e+04 1.0000000000e+07
6.7747132369e+08 1.0000000000e+04 1.0000000000e+07
6.7788593282e+08 1.0000000000e+04 1.0000000000e+07
6.7830054195e+08 1.0000000000e+04 1.0000000000e+07
6.7871515109e+08 1.0000000000e+04 1.0000000000e+07
6.7912976022e+08 1.0000000000e+04 1.0000000000e+07
6.7954436935e+08 1.0000000000e+04 1.0000000000e+07
6.7995897849e+08 1.0000000000e+04 1.0000000000e+07
6.8037358762e+08 1.0000000000e+04 1.0000000000e+07
6.8078819675e+08 1.0000000000e+04 1.0000000000e+07
6.8120280589e+08 1.0000000000e+04 1.0000000000e+07
6.8161741502e+08 1.0000000000e+04 1.0000000000e+07
6.8203202415e+08 1.0000000000e+04 1.0000000000e+07
6.8244663329e+08 1.0000000000e+04 1.0000000000e+07
6.8286124242e+08 1.0000000000e+04 1.0000000000e+07
6.8327585155e+08 1.0000000000e+04 1.0000000000e+07
6.8369046069e+08 1.0000000000e+04 1.0000000000e+07
6.8410506982e+08 1.0000000000e+04 1.0000000000e+07
6.8451967895e+08 1.0000000000e+04 1.0000000000e+07
6.8493428809e+08 1.0000000000e+04 1.0000000000e+07
6.8534889722e+08 1.0000000000e+04 1.0000000000e+07
6.8576350635e+08 1.0000000000e+04 1.0000000000e+07
6.8617811549e+08 1.0000000000e+04 1.0000000000e+07
6.8659272462e+08 1.0000000000e+04 1.0000000000e+07
6.8700733375e+08 1.0000000000e+04 1.0000000000e+07
6.8742194288e+08 1.0000000000e+04 1.0000000000e+07
6.8783655202e+08 1.0000000000e+04 1.0000000000e+07
6.8825116115e+08 1.0000000000e+04 1.0000000000e+07
6.8866577028e+08 1.0000000000e+04 1.0000000000e+07
6.8908037942e+08 1.0000000000e+04 1.0000000000e+07
6.8949498855e+08 1.0000000000e+04 1.0000000000e+07
6.8990959768e+08 1.0000000000e+04 1.0000000000e+07
6.9032420682e+08 1.0000000000e+04 1.0000000000e+07
6.9073881595e+08 1.0000000000e+04 1.0000000000e+07
6.9115342508e+08 1.0000000000e+04 1.0000000000e+07
6.9156803422e+08 1.0000000000e+04 1.0000000000e+07
6.9198264335e+08 1.0000000000e+04 1.0000000000e+07
6.9239725248e+08 1.0000000000e+04 1.0000000000e+07
6.9281186162e+08 1.0000000000e+04 1.0000000000e+07
6.9322647075e+08 1.0000000000e+04 1.0000000000e+07
6.9364107988e+08 1.0000000000e+04 1.0000000000e+07
6.9405568902e+08 1.0000000000e+04 1.0000000000e+07
6.9447029815e+08 1.0000000000e+04 1.0000000000e+07
6.9488490728e+08 1.0000000000e+04 1.0000000000e+07
6.9529951642e+08 1.0000000000e+04 1.0000000000e+07
6.9571412555e+08 1.0000000000e+04 1.0000000000e+07
6.9612873468e+08 1.0000000000e+04 1.0000000000e+07
6.9654334382e+08 1.0000000000e+04 1.0000000000e+07
6.9695795295e+08 1.0000000000e+04 1.0000000000e+07
6.9737256208e+08 1.0000000000e+04 1.0000000000e+07
6.9778717122e+08 1.0000000000e+04 1.0000000000e+07
6.9820178035e+08 1.0000000000e+04 1.0000000000e+07
6.9861638948e+08 1.0000000000e+04 1.0000000000e+07
6.9903099862e+08 1.0000000000e+04 1.0000000000e+07
6.9944560775e+08 1.0000000000e+04 1.0000000000e+07
6.9986021688e+08 1.0000000000e+04 1.0000000000e+07
7.0027482601e+08 1.0000000000e+04 1.0000000000e+07
7.0068943515e+08 1.0000000000e+04 1.0000000000e+07
7.0110404428e+08 1.0000000000e+04 1.0000000000e+07
7.0151865341e+08 1.0000000000e+04 1.0000000000e+07
7.0193326255e+08 1.0000000000e+04 1.0000000000e+07
7.0234787168e+08 1.0000000000e+04 1.0000000000e+07
7.0276248081e+08 1.0000000000e+04 1.0000000000e+07
7.0317708995e+08 1.0000000000e+04 1.0000000000e+07
7.0359169908e+08 1.0000000000e+04 1.0000000000e+07
7.0400630821e+08 1.0000000000e+04 1.0000000000e+07
7.0442091735e+08 1.0000000000e+04 1.0000000000e+07
7.0483552648e+08 1.0000000000e+04 1.0000000000e+07
7.0525013561e+08 1.0000000000e+04 1.0000000000e+07
7.0566474475e+08 1.0000000000e+04 1.0000000000e+07
7.0607935388e+08 1.0000000000e+04 1.0000000000e+07
7.0649396301e+08 1.0000000000e+04 1.0000000000e+07
7.0690857215e+08 1.0000000000e+04 1.0000000000e+07
7.0732318128e+08 1.0000000000e+04 1.0000000000e+07
7.0773779041e+08 1.0000000000e+04 1.0000000000e+07
7.0815239955e+08 1.0000000000e+04 1.0000000000e+07
7.0856700868e+08 1.0000000000e+04 1.0000000000e+07
7.0898161781e+08 1.0000000000e+04 1.0000000000e+07
7.0939622695e+08 1.0000000000e+04 1.0000000000e+07
7.0981083608e+08 1.0000000000e+04 1.0000000000e+07
7.1022544521e+08 1.0000000000e+04 1.0000000000e+07
7.1064005435e+08 1.0000000000e+04 1.0000000000e+07
7.1105466348e+08 1.0000000000e+04 1.0000000000e+07
7.1146927261e+08 1.0000000000e+04 1.0000000000e+07
7.1188388174e+08 1.0000000000e+04 1.0000000000e+07
7.1229849088e+08 1.0000000000e+04 1.0000000000e+07
7.1271310001e+08 1.0000000000e+04 1.0000000000e+07
7.1312770914e+08 1.0000000000e+04 1.0000000000e+07
7.1354231828e+08 1.0000000000e+04 1.0000000000e+07
7.1395692741e+08 1.0000000000e+04 1.0000000000e+07
7.1437153654e+08 1.0000000000e+04 1.0000000000e+07
7.1478614568e+08 1.0000000000e+04 1.0000000000e+07
7.1520075481e+08 1.0000000000e+04 1.0000000000e+07
7.1561536394e+08 1.0000000000e+04 1.0000000000e+07
7.1602997308e+08 1.0000000000e+04 1.0000000000e+07
7.1644458221e+08 1.0000000000e+04 1.0000000000e+07
7.1685919134e+08 1.0000000000e+04 1.0000000000e+07
7.1727380048e+08 1.0000000000e+04 1.0000000000e+07
7.1768840961e+08 1.0000000000e+04 1.0000000000e+07
7.1810301874e+08 1.0000000000e+04 1.0000000000e+07
7.1851762788e+08 1.0000000000e+04 1.0000000000e+07
7.1893223701e+08 1.0000000000e+04 1.0000000000e+07
7.1934684614e+08 1.0000000000e+04 1.0000000000e+07
7.1976145528e+08 1.0000000000e+04 1.0000000000e+07
7.2017606441e+08 1.0000000000e+04 1.0000000000e+07
7.2059067354e+08 1.0000000000e+04 1.0000000000e+07
7.2100528268e+08 1.0000000000e+04 1.0000000000e+07
7.2141989181e+08 1.0000000000e+04 1.0000000000e+07
7.2183450094e+08 1.0000000000e+04 1.0000000000e+07
7.2224911008e+08 1.0000000000e+04 1.0000000000e+07
7.2266371921e+08 1.0000000000e+04 1.0000000000e+07
7.2307832834e+08 1.0000000000e+04 1.0000000000e+07
7.2349293748e+08 1.0000000000e+04 1.0000000000e+07
7.2390754661e+08 1.0000000000e+04 1.0000000000e+07
7.2432215574e+08 1.0000000000e+04 1.0000000000e+07
7.2473676487e+08 1.0000000000e+04 1.0000000000e+07
7.2515137401e+08 1.0000000000e+04 1.0000000000e+07
7.2556598314e+08 1.0000000000e+04 1.0000000000e+07
7.2598059227e+08 1.0000000000e+04 1.0000000000e+07
7.2639520141e+08 1.0000000000e+04 1.0000000000e+07
7.2680981054e+08 1.0000000000e+04 1.0000000000e+07
7.2722441967e+08 1.0000000000e+04 1.0000000000e+07
7.2763902881e+08 1.0000000000e+04 1.0000000000e+07
7.2805363794e+08 1.0000000000e+04 1.0000000000e+07
7.2846824707e+08 1.0000000000e+04 1.0000000000e+07
7.2888285621e+08 1.0000000000e+04 1.0000000000e+07
7.2929746534e+08 1.0000000000e+04 1.0000000000e+07
7.2971207447e+08 1.0000000000e+04 1.0000000000e+07
7.3012668361e+08 1.0000000000e+04 1.0000000000e+07
7.3054129274e+08 1.0000000000e+04 1.0000000000e+07
7.3095590187e+08 1.0000000000e+04 1.0000000000e+07
7.3137051101e+08 1.0000000000e+04 1.0000000000e+07
7.3178512014e+08 1.0000000000e+04 1.0000000000e+07
7.3219972927e+08 1.0000000000e+04 1.0000000000e+07
7.3261433841e+08 1.0000000000e+04 1.0000000000e+07
7.3302894754e+08 1.0000000000e+04 1.0000000000e+07
7.3344355667e+08 1.0000000000e+04 1.0000000000e+07
7.3385816581e+08 1.0000000000e+04 1.0000000000e+07
7.3427277494e+08 1.0000000000e+04 1.0000000000e+07
7.3468738407e+08 1.0000000000e+04 1.0000000000e+07
7.3510199321e+08 1.0000000000e+04 1.0000000000e+07
7.3551660234e+08 1.0000000000e+04 1.0000000000e+07
7.3593121147e+08 1.0000000000e+04 1.0000000000e+07
7.3634582061e+08 1.0000000000e+04 1.0000000000e+07
7.3676042974e+08 1.0000000000e+04 1.0000000000e+07
7.3717503887e+08 1.0000000000e+04 1.0000000000e+07
7.3758964800e+08 1.0000000000e+04 1.0000000000e+07
7.3800425714e+08 1.0000000000e+04 1.0000000000e+07
7.3841886627e+08 1.0000000000e+04 1.0000000000e+07
7.3883347540e+08 1.0000000000e+04 1.0000000000e+07
7.3924808454e+08 1.0000000000e+04 1.0000000000e+07
7.3966269367e+08 1.0000000000e+04 1.0000000000e+07
7.4007730280e+08 1.0000000000e+04 1.0000000000e+07
7.4049191194e+08 1.0000000000e+04 1.0000000000e+07
7.4090652107e+08 1.0000000000e+04 1.0000000000e+07
7.4132113020e+08 1.0000000000e+04 1.0000000000e+07
7.4173573934e+08 1.0000000000e+04 1.0000000000e+07
7.4215034847e+08 1.0000000000e+04 1.0000000000e+07
7.4256495760e+08 1.0000000000e+04 1.0000000000e+07
7.4297956674e+08 1.0000000000e+04 1.0000000000e+07
7.4339417587e+08 1.0000000000e+04 1.0000000000e+07
7.4380878500e+08 1.0000000000e+04 1.0000000000e+07
7.4422339414e+08 1.0000000000e+04 1.0000000000e+07
7.4463800327e+08 1.0000000000e+04 1.0000000000e+07
7.4505261240e+08 1.0000000000e+04 1.0000000000e+07
7.4546722154e+08 1.0000000000e+04 1.0000000000e+07
7.4588183067e+08 1.0000000000e+04 1.0000000000e+07
7.4629643980e+08 1.0000000000e+04 1.0000000000e+07
7.4671104894e+08 1.0000000000e+04 1.0000000000e+07
7.4712565807e+08 1.0000000000e+04 1.0000000000e+07
7.4754026720e+08 1.0000000000e+04 1.0000000000e+07
7.4795487634e+08 1.0000000000e+04 1.0000000000e+07
7.4836948547e+08 1.0000000000e+04 1.0000000000e+07
7.4878409460e+08 1.0000000000e+04 1.0000000000e+07
7.4919870374e+08 1.0000000000e+04 1.0000000000e+07
7.4961331287e+08 1.0000000000e+04 1.0000000000e+07
7.5002792200e+08 1.0000000000e+04 1.0000000000e+07
7.5044253113e+08 1.0000000000e+04 1.0000000000e+07
7.5085714027e+08 1.0000000000e+04 1.0000000000e+07
7.5127174940e+08 1.0000000000e+04 1.0000000000e+07
7.5168635853e+08 1.0000000000e+04 1.0000000000e+07
7.5210096767e+08 1.0000000000e+04 1.0000000000e+07
7.5251557680e+08 1.0000000000e+04 1.0000000000e+07
7.5293018593e+08 1.0000000000e+04 1.0000000000e+07
7.5334479507e+08 1.0000000000e+04 1.0000000000e+07
7.5375940420e+08 1.0000000000e+04 1.0000000000e+07
7.5417401333e+08 1.0000000000e+04 1.0000000000e+07
7.5458862247e+08 1.0000000000e+04 1.0000000000e+07
7.5500323160e+08 1.0000000000e+04 1.0000000000e+07
7.5541784073e+08 1.0000000000e+04 1.0000000000e+07
7.5583244987e+08 1.0000000000e+04 1.0000000000e+07
7.5624705900e+08 1.0000000000e+04 1.0000000000e+07
7.5666166813e+08 1.0000000000e+04 1.0000000000e+07
7.5707627727e+08 1.0000000000e+04 1.0000000000e+07
7.5749088640e+08 1.0000000000e+04 1.0000000000e+07
7.5790549553e+08 1.0000000000e+04 1.0000000000e+07
7.5832010467e+08 1.0000000000e+04 1.0000000000e+07
7.5873471380e+08 1.0000000000e+04 1.0000000000e+07
7.5914932293e+08 1.0000000000e+04 1.0000000000e+07
7.5956393207e+08 1.0000000000e+04 1.0000000000e+07
7.5997854120e+08 1.0000000000e+04 1.0000000000e+07
7.6039315033e+08 1.0000000000e+04 1.0000000000e+07
7.6080775947e+08 1.0000000000e+04 1.0000000000e+07
7.6122236860e+08 1.0000000000e+04 1.0000000000e+07
7.6163697773e+08 1.0000000000e+04 1.0000000000e+07
