  -1.0028920827441354E+13  6.6044693416384891E+18 -1.1276103599305665E+09 -5.2461019149461572E+25 -1.2471802092797285E+04  6.6044418494754400E+14 -5.2461019180521216E+21  1.3745658851668760E+05 -1.6435587850824568E+07
  -9.8374715342841523E+12  5.2461202429965896E+18 -1.1084655202304332E+09 -3.3100665331284432E+25 -1.2471797612012640E+04  5.2460927508377306E+14 -3.3100665297290957E+21  1.3746008701305164E+05  4.3556442966178162E+06
  -9.6460220864357695E+12  4.1671452013324073E+18 -1.0893206882649152E+09 -2.0885107897970467E+25 -1.2471791971042920E+04  4.1671177091788263E+14 -2.0885107890700141E+21  1.3746108362292865E+05 -8.8980249620402791E+06
  -9.4545724438427676E+12  3.3100848611749432E+18 -1.0701758660366938E+09 -1.3177612218501564E+25 -1.2471784869488913E+04  3.3100573690279869E+14 -1.3177612234411598E+21  1.3746309094175600E+05 -8.7908350057764165E+06
  -9.2631225560808496E+12  2.6292976341244380E+18 -1.0510310560669875E+09 -8.3145112119912257E+24 -1.2471775929171768E+04  2.6292701419857441E+14 -8.3145112161581348E+20  1.3746204124038969E+05  6.5893293467078125E+05
  -9.0716723596697051E+12  2.0885291178372972E+18 -1.0318862615298245E+09 -5.2461019149845797E+24 -1.2471764673994761E+04  2.0885016257091150E+14 -5.2461019210605199E+20  1.3746041335746524E+05 -1.5396609800747866E+06
  -8.8802217746922949E+12  1.6589814168988198E+18 -1.0127414864210460E+09 -3.3100665331668399E+24 -1.2471750504590800E+04  1.6589539247838178E+14 -3.3100665352255884E+20  1.3746083872419677E+05 -3.5104844298255788E+06
  -8.6887707005392178E+12  1.3177795498804506E+18 -9.9359673577111197E+08 -2.0885107898354536E+24 -1.2471732666406777E+04  1.3177520577820700E+14 -2.0885107898461995E+20  1.3745771978941839E+05 -2.8950392575744884E+06
  -8.4973190105508125E+12  1.0467532731645468E+18 -9.7445201591295958E+08 -1.3177612218885511E+24 -1.2471710209524885E+04  1.0467257810870714E+14 -1.3177612208073012E+20  1.3745911384784689E+05 -2.5002897736095213E+06
  -8.3058665452722822E+12  8.3146944921367373E+17 -9.5530733481924641E+08 -8.3145112123752538E+23 -1.2471681938082764E+04  8.3144195716252438E+13 -8.3145112208864608E+19  1.3745943991635295E+05 -2.5842996881430075E+06
  -8.1144131039622441E+12  6.6046342936600320E+17 -9.3616270252687991E+08 -5.2461019153685185E+23 -1.2471646346599806E+04  6.6043593734799117E+13 -5.2461019148101722E+19  1.3745832862446044E+05 -2.1462931347048548E+06
  -7.9229584339028477E+12  5.2462851948804608E+17 -9.1701813167147005E+08 -3.3100665335508280E+23 -1.2471601539821515E+04  5.2460102751175813E+13 -3.3100665341886890E+19  1.3745708830104166E+05 -2.6523163425798495E+06
  -7.7315022169420430E+12  4.1673101530429658E+17 -8.9787363816013026E+08 -2.0885107902194556E+23 -1.2471545131816441E+04  4.1670352338053539E+13 -2.0885107889769345E+19  1.3745642486256541E+05 -2.5975276645146804E+06
  -7.5400440525514863E+12  3.3102498126672602E+17 -8.7872924201844907E+08 -1.3177612222725404E+23 -1.2471474118958413E+04  3.3099748940908488E+13 -1.3177612207307495E+19  1.3745493016368343E+05 -2.3968424817296043E+06
  -7.3485834364981484E+12  2.6294625853420451E+17 -8.5958496845671487E+08 -8.3145112162150914E+22 -1.2471384720038281E+04  2.6291876675981117E+13 -8.3145111961722880E+18  1.3745310817064648E+05 -2.6336804500042656E+06
  -7.1571197339936729E+12  2.0886940687090502E+17 -8.4044084921209419E+08 -5.2461019192083767E+22 -1.2471272175005623E+04  2.0884191520131082E+13 -5.2461019077158973E+18  1.3745110651669497E+05 -2.4796839993133871E+06
  -6.9656521458924502E+12  1.6591463673351910E+17 -8.2129692423820758E+08 -3.3100665373906371E+22 -1.2471130491644144E+04  1.6588714519585826E+13 -3.3100665237118326E+18  1.3744854669772316E+05 -2.5980946876433776E+06
  -6.7741796661385156E+12  1.3179444997687014E+17 -8.0215324383192718E+08 -2.0885107940592009E+22 -1.2470952126727187E+04  1.3176695860529992E+13 -2.0885107807154895E+18  1.3744513778647367E+05 -2.5630809685703344E+06
  -6.5827010281964033E+12  1.0469182223627694E+17 -7.8300987131048357E+08 -1.3177612261122497E+22 -1.2470727584729642E+04  1.0466433107380088E+13 -1.3177612135128535E+18  1.3744098387625537E+05 -2.5755990971213351E+06
  -6.3912146376144424E+12  8.3163439754321008E+16 -7.6386688638113523E+08 -8.3145112546114798E+21 -1.2470444912816325E+04  8.3135948855072432E+12 -8.3145111315825638E+17  1.3743590932155013E+05 -2.5622803198454222E+06
  -6.1997184871318750E+12  6.6062837660195552E+16 -7.4472438938238835E+08 -5.2461019576038767E+21 -1.2470089065355543E+04  6.6035347092321807E+12 -5.2461018285877235E+17  1.3742908178989004E+05 -2.5677637559994878E+06
  -6.0082100498125225E+12  5.2479346534729336E+16 -7.2558250662186611E+08 -3.3100665757850906E+21 -1.2469641104340979E+04  5.2451856384017939E+12 -3.3100664469846810E+17  1.3742071659598232E+05 -2.5688619297214947E+06
  -5.8166861445200254E+12  4.1689595943043200E+16 -7.0644139709389937E+08 -2.0885108324523308E+21 -1.2469077193499441E+04  4.1662106317487969E+12 -2.0885107037560627E+17  1.3741022916883262E+05 -2.5573921072784555E+06
  -5.6251427665801641E+12  3.3118992321110504E+16 -6.8730126093268907E+08 -1.3177612645037619E+21 -1.2468367333082655E+04  3.3091503356656465E+12 -1.3177611361114306E+17  1.3739704293855067E+05 -2.2963447791650915E+06
  -5.4335748746274414E+12  2.6311119773207116E+16 -6.6816235004821908E+08 -8.3145116385068450E+20 -1.2467473768863551E+04  2.6283631640983584E+12 -8.3145101386806816E+16  1.3737843159909983E+05 -2.7601278957512258E+06
  -5.2419761223033613E+12  2.0903434261113208E+16 -6.4902498150592852E+08 -5.2461023414629656E+20 -1.2466348992016121E+04  2.0875947176369656E+12 -5.2461010091295464E+16  1.3736116776949188E+05 -2.4806311349514318E+06
  -5.0503385205803438E+12  1.6607956812133348E+16 -6.2988955435826802E+08 -3.3100669596083035E+20 -1.2464933225682886E+04  1.6580471046044126E+12 -3.3100656802791992E+16  1.3733310283978985E+05 -2.5522571909037079E+06
  -4.8586520127366191E+12  1.3195937588586284E+16 -6.1075657080599833E+08 -2.0885112162303807E+20 -1.2463151267800366E+04  1.3168453482340713E+12 -2.0885099370645568E+16  1.3729992564473834E+05 -2.5570945376991499E+06
  -4.6669039395023545E+12  1.0485674124869928E+16 -5.9162666280496299E+08 -1.3177616482249084E+20 -1.2460908527855154E+04  1.0458192107857378E+12 -1.3177603696284272E+16  1.3725816819105222E+05 -2.5558926765954834E+06
  -4.4750783660035996E+12  8.3328350085834920E+15 -5.7250062550034547E+08 -8.3145154750015128E+19 -1.2458086055328236E+04  8.3053556211475000E+11 -8.3145026919720420E+15  1.3720561921529777E+05 -2.5537874456829824E+06
  -4.2831552349122417E+12  6.6227737065246670E+15 -5.5337945922352290E+08 -5.2461061770668900E+19 -1.2454534309231096E+04  6.5952976285596875E+11 -5.2460933974053640E+15  1.3713949569378953E+05 -2.5527998468245408E+06
  -4.0911093010767070E+12  5.2644232187590800E+15 -5.3426442221304142E+08 -3.3100707940814541E+19 -1.2450065359254329E+04  5.2369513056350507E+11 -3.3100580200768445E+15  1.3705631493928106E+05 -2.5515105288783479E+06
  -3.8989087914917271E+12  4.1854464288328945E+15 -5.1515709674914622E+08 -2.0885150492805870E+19 -1.2444443138485438E+04  4.1579797564994696E+11 -2.0885022811656003E+15  1.3695168331867282E+05 -2.5485226557979770E+06
  -3.7065137201845010E+12  3.3283838886011605E+15 -4.9605947203699523E+08 -1.3177654794847521E+19 -1.2437371284313005E+04  3.3009238101779272E+11 -1.3177527200954843E+15  1.3682008663818086E+05 -2.5458428070058455E+06
  -3.5138737697639307E+12  2.6475938931789880E+15 -4.7697404795727658E+08 -8.3145537650766111E+18 -1.2428478007858799E+04  2.6201421098933508E+11 -8.3144262748509063E+14  1.3665462878885280E+05 -2.5421013012946025E+06
  -3.3209256291664180E+12  2.1068218938685410E+15 -4.5790396474346548E+08 -5.2461444388121068E+18 -1.2417297324598849E+04  2.0793805438791745E+11 -5.2460170822638588E+14  1.3644666984713171E+05 -2.5375320553712393E+06
  -3.1275896495351943E+12  1.6772698114679365E+15 -4.3885316475681221E+08 -3.3101090202015841E+18 -1.2403245864376131E+04  1.6498415809254095E+11 -3.3099818283218356E+14  1.3618539751465982E+05 -2.5317295841155872E+06
  -2.9337656460085000E+12  1.3360624339044093E+15 -4.1982659381703842E+08 -2.0885532306149100E+18 -1.2385594367693198E+04  1.3086506955663474E+11 -2.0884262466637128E+14  1.3585731990460609E+05 -2.5245268400357175E+06
  -2.7393276310953994E+12  1.0650292283505478E+15 -4.0083045099086672E+08 -1.3178036045375718E+18 -1.2363432885687815E+04  1.0376382141928525E+11 -1.3176768812498847E+14  1.3544562836592147E+05 -2.5154460333732083E+06
  -2.5441172137481924E+12  8.4973669499776238E+14 -3.8187249728551388E+08 -8.3149343086523494E+17 -1.2335628666237941E+04  8.2237171053570618E+10 -8.3136703737899094E+13  1.3492945973670093E+05 -2.5040114766272986E+06
  -2.3479353355447676E+12  6.7871973198683475E+14 -3.6296243521796179E+08 -5.2465240948978739E+17 -1.2300775782725599E+04  6.5138742139915001E+10 -5.2452642575691188E+13  1.3428294372703283E+05 -2.4896103081888296E+06
  -2.1505319399323274E+12  5.4287107917344838E+14 -3.4411237250424719E+08 -3.3104875629743328E+17 -1.2257135832570764E+04  5.1557975172031097E+10 -3.3092328554968102E+13  1.3347425855771155E+05 -2.4719520931074708E+06
  -1.9515930808371538E+12  4.3495632684500575E+14 -3.2533738373630458E+08 -2.0889303780754803E+17 -1.2202569635054359E+04  4.0771635629856125E+10 -2.0876821143338980E+13  1.3246441933024858E+05 -2.4496836219598982E+06
