  #time                     mass                      x-momentum                y-momentum                z-momentum                E_total                   E_kinetic                 E_internal               
  1.086635393368216851E-02  2.677397283381248034E+33  2.638431150853224489E+38  1.952021397943111057E+38  6.514244596812579134E+38  3.690245648862954298E+54  2.206512521944021523E+54  1.483733126919007126E+54
  1.089580012779133023E-02  2.677397283372139954E+33  2.558839161487613697E+38  1.939797327544372370E+38  6.520288209599018227E+38  3.687813545561147265E+54  2.210798172718695824E+54  1.477015372842515074E+54
  1.092759286694786058E-02  2.677397283363389280E+33  2.548082503208138367E+38  1.722111662808586949E+38  6.660414815135012232E+38  3.685185904441635527E+54  2.215355473806563909E+54  1.469830430635181529E+54
  1.096210193351177843E-02  2.677397283354844402E+33  2.628599435332113135E+38  1.595754523910025572E+38  6.856112847452352828E+38  3.682332287296666428E+54  2.220221464547591594E+54  1.462110822749208395E+54
  1.100021365852012038E-02  2.677397283346212479E+33  2.778828721409189428E+38  1.658653752696996931E+38  7.077019127387928390E+38  3.679167546801282445E+54  2.225486140654078131E+54  1.453681406147321031E+54
  1.104251136187502265E-02  2.677397283330671097E+33  2.893895728690985777E+38  1.668431940470711810E+38  7.347052939398338311E+38  3.675646692223326842E+54  2.231205580051429702E+54  1.444441112172031382E+54
  1.109052226872071951E-02  2.677397283289482976E+33  3.190761376701199393E+38  1.653857640622663620E+38  7.344740879168569088E+38  3.671654605215004125E+54  2.237561357688915176E+54  1.434093247526219618E+54
  1.114132310867183701E-02  2.677397283203582830E+33  2.846029036936841526E+38  1.362467606929014564E+38  7.480201179024202920E+38  3.667410038753584259E+54  2.244099721928847410E+54  1.423310316824865646E+54
  1.119466618990201320E-02  2.677397282885638208E+33  3.514858203344285033E+38  1.389396735855149799E+38  7.767647173720309760E+38  3.662934788597037902E+54  2.250769528880500304E+54  1.412165259716666225E+54
  1.122096707090063962E-02  2.677397282160066082E+33  3.593166209124930077E+38  1.347674509324668141E+38  7.834210806621304868E+38  3.660685188091844677E+54  2.253939559186950798E+54  1.406745628905026419E+54
